Index	HEX_600	04_HEX_weighted_average_distance	04_HEX_weighted_mean_home_distance	04_HEX_weighted_max_home_distance	04_HEX_weighted_median_home_distance	04_HEX_weighted_radius_of_gyration	04_HEX_weighted_num_reporting_2015	04_HEX_weighted_HEX_coverage	04_HEX_weighted_subject_coverage	04_HEX_weighted_subject_hhi	04_HEX_total_reporting	04_HEX_total_user	user_type	reporting_level
246	410	614.6587180536	345.3349085688	999.608597539	208.8716734876	76.9539449208	4.9047619048	1.5238095238	1.6666666667	0.6448525363	441	210	1	2
247	411	685.475907703	433.1094530601	1626.7945645452	72.0110845081	251.2082529071	6.7966101695	1.7966101695	2.0847457627	0.6907496642	3481	1003	1	2
248	412	967.1525031095	916.7471021856	2361.4605003943	1093.5523028832	354.3809199298	8.5	2.2083333333	2.375	0.6281522932	576	192	1	2
249	413	1121.4897091704	960.9903596935	2047.6340744805	1019.6914691856	224.069595577	9.8541666667	2.4375	2.4583333333	0.6431222814	2304	720	1	2
250	414	323.0466390182	385.2471633885	993.6108055604	231.0156108875	44.5084652532	6.5405405405	1.4594594595	1.4864864865	0.844025167	1369	444	1	2
251	415	73.8104608225	90.2373151461	141.8535070542	97.6012386624	6.6806395444	3.8974358974	1.2307692308	1.4615384615	0.6271584104	1521	624	1	2
252	416	1470.1708087454	1281.7969869537	3170.2133293886	1588.1123770258	374.9533268587	26.6666666667	6.5	4.6666666667	0.332895256	36	18	1	2
253	417	405.3475440108	302.151388699	1296.7076010667	230.1613224499	232.8666691482	27	6	4	0.4052762084	9	6	1	2
254	419	762.9548953002	781.8402634363	1864.5725521101	608.3687222631	277.4323978388	6.8163265306	3.5102040816	2	0.70284266	2401	1078	1	2
255	420	216.8091408653	148.2944898073	312.0679058656	122.9231792619	29.1757102904	3.8269230769	1.0769230769	1.4038461538	0.8231303419	2704	884	1	2
256	421	757.9785335501	489.7276618718	3949.6481680291	238.2449784327	623.3934577786	18.4086021505	5.0430107527	2.9139784946	0.5469334942	8649	1860	1	2
257	422	803.9014699332	716.2328333549	2371.7122606441	397.4578159982	419.3828748402	8.404494382	2.5730337079	1.9101123596	0.6690334177	7921	2670	1	2
258	423	188.4811088256	312.0581048479	681.3350081264	277.9881330041	100.6256548246	11.2268041237	1.6701030928	1.9072164948	0.7291395111	9409	2328	1	2
259	424	481.5124570945	361.3559323318	925.3901433864	273.6946252784	112.2254531853	5.1684210526	1.6105263158	1.4526315789	0.8228403233	9025	3040	1	2
260	425	732.8194295108	474.3690232004	1323.1714262736	347.0036948786	190.9982930174	4.4130434783	1.847826087	1.5	0.8049504432	2116	874	1	2
261	426	650.2173068368	728.2142361959	1604.3841366409	745.1010519391	283.9631184074	5.44	2.16	1.68	0.6985970096	625	300	1	2
262	427	351.9425971865	377.8292101759	623.8608038784	407.861932673	45.7461603097	6.0930232558	1.4418604651	1.5813953488	0.7448631298	1849	602	1	2
263	432	0.3056892466	38.080221939	38.2309357971	38.2309357971	2.482892155367519e-08	4.5428571429	1	1.3428571429	0.9071428571	1225	315	1	2
264	433	171.6536822218	389.6251456114	505.4699251282	339.9524707083	12.6919880372	3.5555555556	1.2222222222	1.3333333333	0.8765432099	324	108	1	2
265	434	832.7454714178	799.6025089692	1687.6828819057	584.3239792342	180.363674163	7.2820512821	3.5128205128	1.4358974359	0.720028648	1521	585	1	2
266	435	483.990868859	451.2576323914	912.1090119122	393.1772974632	80.6352093555	4.5	2.0357142857	1.5	0.7578924162	784	308	1	2
267	436	485.5028826939	288.312615372	866.9925852385	103.5724006367	55.5837387744	10.2833333333	1.5833333333	1.9166666667	0.7604563437	3600	960	1	2
268	437	388.4438223115	341.6882455848	784.8181259078	252.2111017563	64.2308602389	6.2692307692	1.3461538462	1.5769230769	0.7154967949	2704	936	1	2
269	438	881.6159207947	1534.620470391	2552.1168050729	1443.5018607262	199.8169282515	6.7272727273	3.4242424242	1.6363636364	0.8263659274	1089	495	1	2
270	439	2004.0862326497	2043.7568890703	4256.6569210463	1624.7694435118	609.8421956933	7	4.8125	2.0625	0.564244772	256	160	1	2
271	440	499.1298867966	351.424377722	874.0985194753	273.3421816499	10.8642544743	4.1458333333	1.2291666667	1.8125	0.7174958959	2304	768	1	2
272	441	836.7618357412	1301.3175671688	2509.6966123069	1417.3579554344	253.30007571	26	6.0952380952	3.9047619048	0.5063991972	441	105	1	2
273	442	192.6037941832	159.8898054031	574.9616275815	115.7817270834	105.2384270415	13.5	3.25	2.5	0.5933051087	144	36	1	2
274	443	0	10.2853124556	10.2853124556	10.2853124556	0	3	1	1	1	9	3	1	2
275	444	537.1402019305	409.6391944061	1104.7746345047	281.5652083471	148.7100889088	5.8476190476	2.4	1.8952380952	0.689381227	11025	3675	1	2
276	445	356.6682849224	360.3283607231	723.7864317866	276.0156838383	48.5760809639	4.5	1.5142857143	1.4285714286	0.8156153403	4900	1750	1	2
277	446	394.7563260154	230.4087569703	1037.4279191459	63.8576905519	41.8695838021	4.3387096774	1.4516129032	1.5483870968	0.7419105934	3844	1364	1	2
278	447	887.4116430367	663.0156824523	1739.2401519617	452.8485665061	267.4752437908	5.1951219512	2.3902439024	1.9268292683	0.7199350147	1681	656	1	2
279	448	440.5034957946	637.2840016717	1119.9009514111	583.740955301	93.3062047204	4.5975609756	1.5243902439	1.743902439	0.7248542669	6724	2378	1	2
280	449	1248.7030821818	924.7829867932	2033.4682874927	1035.0292909468	257.855871056	5.0727272727	1.7636363636	1.6727272727	0.7690689822	3025	1210	1	2
281	450	576.0391285319	466.4080170983	1130.2564125035	336.5545149877	160.6244362428	6.3258426966	2.3146067416	1.5730337079	0.7921047983	7921	2848	1	2
282	451	157.8501314861	151.0776356112	306.8114117015	143.3461696966	4.4402243872	3.6551724138	1.2413793103	1.3793103448	0.8058764368	3364	1218	1	2
283	452	1106.6916081946	1074.1360703289	2684.0168075546	1024.9087862094	586.4522599823	5.8571428571	2.5714285714	1.7142857143	0.7553538633	49	28	1	2
284	455	3273.273356727	4335.7262419688	5791.6460002499	5585.980363717	935.866409437	4	3	2	0.5	4	2	1	2
285	457	1660.3738524332	2004.8416331616	3377.054347695	2307.2690165861	591.8871884629	9.7142857143	6.4285714286	1.7857142857	0.7503179003	196	98	1	2
286	458	1598.8771869803	1124.4999533132	2833.7059728046	756.5708997454	391.869652706	4.2105263158	1.8947368421	1.7368421053	0.7057748538	361	190	1	2
287	459	9.9220217251	52.2711504893	52.9901029085	52.7568552389	2.1653852661	3.8571428571	1	1.9047619048	0.6	441	126	1	2
288	460	493.7848039436	464.9659364946	912.084238251	398.5314398047	157.0399442953	4.4074074074	2.1111111111	1.2962962963	0.915684518	729	297	1	2
289	461	935.5741168553	793.1245344607	1915.2079200669	647.7683120064	224.8155066186	8.2647058824	4.0294117647	2.1176470588	0.6107954993	1156	476	1	2
290	462	757.9443671292	1379.5781858799	2774.6234113861	1242.8808706893	408.4564926147	9.5238095238	5.0476190476	2.1428571429	0.6154119659	1764	588	1	2
291	463	131.053891669	92.5107940822	318.8373088678	39.064716029	71.1786709884	3.4285714286	1.2142857143	1.5714285714	0.7747619048	196	70	1	2
292	464	475.6441958117	571.6107189034	1558.5443608013	411.1434250055	257.3547652388	5.2564102564	1.7692307692	1.5641025641	0.823972324	1521	429	1	2
293	465	568.0611932742	508.6099202968	1276.5275149665	394.0123735145	205.8173027122	13.7272727273	4.3636363636	2.3636363636	0.6360018486	1936	660	1	2
294	466	553.8900291107	411.1132590481	1846.7965875455	325.9438976427	325.4154355745	37	8	5	0.3528122717	9	3	1	2
295	467	1929.4955982532	975.7403922341	5733.6310655746	11.5459742194	0.3574019247	5.6428571429	1.6428571429	1.3571428571	0.7984126984	196	42	1	2
296	468	786.9945625219	779.0062460419	1524.5896009688	753.3672681401	207.3229704868	5.1454545455	2.2363636364	1.7272727273	0.7564152494	3025	1100	1	2
297	469	320.1003248333	780.1332874803	1176.7608035573	737.7819574518	99.9180539062	5.1551724138	2.4827586207	1.6379310345	0.7838186954	3364	1276	1	2
298	470	645.2347836469	505.7469984827	1188.6440372782	310.5680186227	123.9056962128	4.0294117647	1.7352941176	1.5588235294	0.7888525781	1156	510	1	2
299	471	444.6278270307	522.5704125507	940.2642325345	540.5984516206	151.6008253601	6.6818181818	3.2727272727	1.9772727273	0.6107212399	1936	748	1	2
300	472	380.7479107305	286.4421774243	734.3046528886	215.2606447356	131.484651308	4.829787234	1.7021276596	1.7872340426	0.7286625403	2209	799	1	2
301	473	38.1626363837	72.019644584	135.9229751883	56.8688271595	7.9410012775	6.8666666667	1.5777777778	2.6444444444	0.6090150892	2025	540	1	2
302	474	482.5512793072	521.371613422	1282.3881634707	488.7502095639	199.0833866604	5	1.5	1.375	0.8604988662	64	32	1	2
303	475	470.6983646001	887.8280390661	1603.0935555373	835.3180605672	162.5168880262	9.2857142857	6	1.7857142857	0.7457345669	196	84	1	2
304	476	714.885191267	533.5956278816	895.5620969563	551.3415002386	139.132977373	3.2222222222	1.5555555556	1.6666666667	0.6997530864	81	36	1	2
305	479	1054.2342959584	896.544564811	1593.057852781	548.2879208259	0.0124906436	3	2	2	0.5555555556	1	1	1	2
306	480	540.9569161444	322.8065212803	859.1787174107	57.0887256167	2.7747525622	3	1.1052631579	1.6315789474	0.6959064327	361	133	1	2
307	481	428.7822656299	359.8161049383	804.1066888066	241.3865599824	81.1431370487	4.55	1.45	1.225	0.8243441358	1600	560	1	2
308	483	1028.3813301903	889.8554368497	1618.9711513896	972.4474374874	0.0665257354	3.9523809524	1.3333333333	1.5714285714	0.6944444444	441	147	1	2
309	484	2047.3069730045	2104.5962217364	3701.6706483489	3231.8868021493	707.652901532	5.3529411765	1.6470588235	1.4705882353	0.854379085	289	102	1	2
310	486	299.1087386866	433.1171148035	1209.5520231548	354.435992654	224.6389116341	4.92	1.52	1.56	0.8048326531	625	200	1	2
311	487	783.624311517	619.6876799118	1403.5067674234	678.5373442643	138.9807330117	4.8125	2.0625	1.46875	0.7498581389	1024	384	1	2
312	488	2478.6089782268	2219.6429115653	4023.5848030733	1644.6159204547	700.2142448949	8.9583333333	3	1.9583333333	0.6073085778	576	240	1	2
313	489	667.66242195	719.4277680842	1097.2318032865	622.9274219221	176.3354073856	8.4705882353	2.1764705882	1.5882352941	0.7442231169	289	102	1	2
314	490	1248.3807518741	1084.8905589182	2625.0691135332	925.5838329293	383.9387220028	11.9666666667	7.8333333333	2.4333333333	0.556652527	900	360	1	2
315	491	16.6244776155	44.2208594298	57.8699085076	39.2515093714	0.0001172234	3.7457627119	1.0338983051	1.3559322034	0.8598870056	3481	1062	1	2
316	492	329.560988615	317.817909962	680.112429173	221.4950811213	69.0878874661	4.0454545455	1.4545454545	1.3863636364	0.7922952742	1936	748	1	2
317	493	291.8092892509	190.6660124248	787.9281397005	70.7555586381	114.604728004	5.8125	1.35	1.85	0.7410852466	6400	1600	1	2
318	494	755.1383301867	723.5754840093	1839.4784948674	630.2609028518	252.8039322952	12.7777777778	8.6666666667	1.7777777778	0.6208648819	81	36	1	2
319	495	240.911375602	228.4153847619	550.5062483914	106.7270431921	83.5456002814	4.3928571429	1.25	1.4107142857	0.822825783	3136	952	1	2
320	496	294.7004716636	374.3188808965	691.3096127808	314.9930246531	101.7567783545	4.4117647059	1.5294117647	1.4411764706	0.8001797386	1156	340	1	2
321	497	724.7426048429	588.3884653219	1169.4598303018	536.7597809128	221.8011255881	4.95	2.4	1.85	0.5715833333	400	160	1	2
322	499	0	23.2189706375	23.2189706375	23.2189706375	0	3	1	1	1	9	3	1	2
323	500	772.3666366254	417.1368404401	1392.470693479	34.5815082582	1.8300168107	4.7941176471	1.1470588235	2	0.7250816993	1156	340	1	2
324	501	1752.6358751762	1096.5681287431	6442.0124808738	227.0515469972	118.154691324	5.1176470588	1.6470588235	2.2352941176	0.6537990196	289	102	1	2
325	502	0	24.0703447332	24.0703447332	24.0703447332	0	4	1	1	0.5625	9	3	1	2
326	503	321.1302165429	302.6197161476	678.6811272234	158.6672080114	63.3829155699	6.8333333333	2.0833333333	2.0833333333	0.592962963	144	48	1	2
327	506	915.5285527242	632.6494803898	1755.4408446348	110.1372669103	270.933559909	5.4814814815	1.2592592593	2.0740740741	0.608442644	729	216	1	2
328	507	1441.7778978943	1310.4451045281	2772.2659880437	977.84929506	284.8687261953	6.375	3.71875	1.5	0.8253908175	1024	448	1	2
329	508	483.1855706332	417.4173616919	1129.6082629096	317.3264109969	176.4898454198	11.5238095238	4.8095238095	2.5714285714	0.4845185457	441	147	1	2
330	509	1256.2650185711	876.213359813	2538.2234464639	527.5440204237	371.7490234764	5.9268292683	2.6341463415	1.7073170732	0.71756878	1681	533	1	2
331	510	712.8604246028	448.832980534	1642.9065727848	168.383430662	25.2163129257	4.7435897436	1.3846153846	1.5128205128	0.8025071225	1521	429	1	2
332	511	183.3586603794	813.1287593941	1080.9994782992	730.7267144298	51.8005411166	4.1086956522	1.1956521739	1.3913043478	0.7981582126	2116	644	1	2
333	512	353.2475729682	439.1430577179	758.1763003201	437.235716301	88.6983579706	6.1818181818	1.6060606061	1.8181818182	0.6815252869	1089	330	1	2
334	513	0	19.2844420387	19.2844420387	19.2844420387	0	3	1	2.5	0.2777777778	16	8	1	2
335	514	0	31.7157395228	31.7157395228	31.7157395228	0	5	1	2	0.68	25	5	1	2
336	518	202.0522341793	150.078226424	322.2781585665	63.9782603528	0.0002492972	3	2	1	1	4	2	1	2
337	519	1267.6309256103	670.9952810896	1275.335804673	676.3915165055	343.969686454	3	1.5	1.1666666667	0.7777777778	36	24	1	2
338	520	20.9288228587	121.3010112712	152.2450112871	114.9676639406	7.1095678341	4.2	1.2666666667	1.1333333333	0.9575757576	225	90	1	2
339	521	326.808998492	324.4959824933	829.2728501941	284.6067836419	110.917996479	5.5	2.35	1.7	0.7677721088	400	120	1	2
340	522	203.2201290885	121.6991382514	396.1706118296	30.2086470587	0.0003922911	4	2	2	0.625	1	1	1	2
341	525	679.2260202808	551.7009928417	2083.4811287994	278.7202556135	459.2693704836	11.3513513514	2.2162162162	2.7297297297	0.6532352665	1369	296	1	2
342	526	474.360613363	1349.9149313762	1844.8400116068	1215.4061953402	174.2749790719	4.3333333333	1.8333333333	2.125	0.6033796296	576	216	1	2
343	527	656.1981641166	418.62046534	1602.4106840739	75.1963005613	258.5342851826	9.1111111111	2.1388888889	1.7777777778	0.76490422	1296	360	1	2
344	528	1331.7723707579	992.1786436285	2292.9123491555	841.5807352033	305.8120939352	6	3.25	1.5	0.83326406	1296	540	1	2
345	529	834.0766449785	863.289225248	1468.924516104	1084.4235563894	151.1410000156	4.2	1.6	1.1	0.9481591059	400	160	1	2
346	532	765.5073325172	585.4771190269	1099.7048289934	911.6094960751	257.5417825158	4.25	1.375	1.25	0.9382716049	64	24	1	2
347	533	633.0300691531	338.2063079821	1366.5913347251	25.899148335	97.1319042679	8.7692307692	2	2.6153846154	0.4729020979	169	39	1	2
348	535	419.8237118452	421.1417454207	791.7039064759	478.3407293808	139.6869399767	4.6153846154	1.4615384615	1.6923076923	0.6585576923	169	52	1	2
349	536	1638.0044713158	1100.7377599158	3030.476268838	785.0437760208	0.098615607	3.7777777778	1.5555555556	1.3333333333	0.875	81	27	1	2
350	537	1498.2853920761	1031.7281430962	3479.7318507034	430.3171391049	408.871195011	9.2	3.75	2.45	0.6772027365	1600	600	1	2
351	538	1995.0655792105	2128.153064389	6923.5734230497	1456.2586518711	1138.3612787016	13.3	4.7833333333	3.2333333333	0.6015415435	3600	1260	1	2
352	539	113.7862853357	82.1862118846	190.8212055294	27.884958562	0.0036448394	3.3043478261	1.0434782609	1.2173913043	0.8559782609	529	184	1	2
353	540	101.8803200065	77.7151582561	114.6438006895	77.7151582561	6.851227498714252e-05	3.1	1.1	1.4	0.7791666667	100	40	1	2
354	542	192.9633846946	198.5923007865	342.1281199048	227.3520502394	7.3189109514	3.3043478261	1.2608695652	1.5217391304	0.7101449275	529	207	1	2
355	543	663.5638610359	386.013685695	1040.6914733902	75.29367131	134.9883074213	3.0909090909	1.5454545455	1.5454545455	0.7575757576	121	66	1	2
356	544	1499.5713453327	1358.8120304483	2679.379220801	941.0294695588	328.8910109436	6.5925925926	2.3518518519	1.5925925926	0.7748475409	2916	1134	1	2
357	545	1671.1040418561	1063.9827792295	2527.2541239974	735.1045717759	413.4173156319	3.7777777778	2.1111111111	1.6111111111	0.7208719136	324	180	1	2
358	546	423.6992731151	272.9929182315	729.5268593077	118.6145961615	0.3840069015	4.2432432432	1.4054054054	1.1621621622	0.9368168168	1369	481	1	2
359	547	1615.736392371	1142.4510549973	2338.8840157964	908.2805634344	142.514176509	3.4615384615	1.6153846154	1.1538461538	0.7713675214	169	91	1	2
360	551	1522.3864414942	2306.7748831739	3326.5305374001	2232.7531329336	284.2404362494	4.8888888889	2.2222222222	1.8888888889	0.5891358025	81	36	1	2
361	552	2502.3140528042	1716.941313342	4188.0616090444	1255.1318115901	615.6238996147	8	6.1666666667	2.1666666667	0.5348377005	36	30	1	2
362	553	1775.6567534362	1162.5687385632	3187.0280318687	805.1028758653	336.3526957393	4.9545454545	1.8636363636	1.9545454545	0.6111868687	484	198	1	2
363	554	40.7663304623	63.8836370351	100.108440831	70.0952006669	2.7402587642	4.5	1.5	1.8181818182	0.7592929293	484	154	1	2
364	555	484.8807174355	336.0860523982	1205.0642123046	145.5649719795	156.1023339928	6.5	2.5	2.5	0.6388888889	4	4	1	2
365	556	1289.2918059453	1054.2621332068	2011.9487333448	1054.2621332068	0.0181505838	3.2857142857	1.2857142857	1.2857142857	0.7341269841	49	21	1	2
366	557	277.1774289299	168.7688216859	419.144043904	57.1830902175	0.0172691935	3.8888888889	1.0740740741	1.3703703704	0.8393717981	729	243	1	2
367	558	691.8985350692	1044.5182669815	1556.1093024352	1074.692211774	222.1603504836	4.7692307692	1.7692307692	1.6923076923	0.7539316239	169	78	1	2
368	559	1054.2545771507	1015.7365789327	2807.190093927	689.5433510636	488.0042459646	7.4	2	2.25	0.6986219618	400	120	1	2
369	560	18.3082567534	152.3217954566	162.1044009685	157.7398274773	1.3396318342	4.6666666667	1.5555555556	1.2222222222	0.9320987654	81	27	1	2
370	561	0	52.147940566	52.147940566	52.147940566	0	4	1	1.5	0.8125	64	16	1	2
371	562	363.8186368526	3423.5214893913	3972.7457499118	3385.0219393149	126.4019954061	8.9444444444	4.7222222222	1.9444444444	0.6689972558	324	90	1	2
372	563	686.5948731968	368.7500493318	1383.0640653282	31.9655503144	4.1767265308	3.8260869565	1.3043478261	1.2608695652	0.8357487923	529	161	1	2
373	566	0	29.1721354385	29.1721354385	29.1721354385	0	3	1	1	1	9	3	1	2
